,Código do Município,Município,Estado,Ano de Referência,Prestadores,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX
3033,"220285,00",Coronel José Dias,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22028540] Prefeitura Municipal de Coronel José Dias - PMCJD,2537.0,769.0,774.0,6.0,191.41,191.41,107.41,436787.48,303687.89,0.0,764.51,74590.02,416978.4,520224.93,0.0,18813.59
3034,"220290,00",Corrente,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22029040] SECRETARIA MUNICIPAL DE URBANISMO E TRÂNSITO - SEMUT,21409.0,5993.0,6276.0,39.4,1527.96,0.0,973.95,4692955.27,2140841.77,164692.21,731140.9,806870.95,4275884.21,5363172.04,0.0,217826.87
3035,"220300,00",Cristalândia do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,1453.0,309.0,319.0,6.99,110.85,0.0,43.64,176848.08,521625.21,523.86,94209.18,63758.6,696721.39,762966.82,0.0,7692.61
3036,"220310,00",Cristino Castro,PI,"2019,00","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22031040] SECRETARIA DE AGRICULTURA, MEIO AMBIENTE E RECURSOS HIDRICOS - PMCC",7659.0,2222.0,2267.0,16.5,603.91,0.0,336.21,1339790.72,706539.24,0.0,272034.06,141361.51,1240620.93,1602192.76,0.0,59387.88
3037,"220320,00",Curimatá,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,9711.0,2514.0,2580.0,45.85,467.9,467.9,394.63,1643085.3,1009443.65,212830.19,179206.32,324873.12,1868790.13,2318966.83,0.0,71377.3
3040,"220327,00",Curral Novo do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22032740] Prefeitura Municipal de Curral Novo do Piauí - PMCNP,1157.0,284.0,285.0,6.19,54.85,54.85,37.99,123776.73,49028.8,0.0,397.0,67246.69,128801.55,172146.38,0.0,6126.67
3041,"220330,00",Demerval Lobão,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22033040] Secretaria de Obras e Serviços Públicos - SOSP,13125.0,4156.0,4286.0,32.64,1150.36,0.0,695.12,3153829.26,1060062.42,13437.06,573130.72,238793.76,2149628.34,2928873.39,0.0,128293.23
3042,"220335,00",Dirceu Arcoverde,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2399.0,683.0,689.0,5.67,106.3,106.3,89.02,357985.13,118401.7,0.0,1085.03,95097.62,243553.16,331750.38,0.0,14994.07
3043,"220340,00",Dom Expedito Lopes,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22034040] Prefeitura Municipal de Dom Expedito Lopes - PMDEL,4773.0,1512.0,1546.0,17.32,246.45,0.0,236.75,980641.8,549838.35,0.0,98949.49,53748.87,787569.8,1049353.96,0.0,42665.16
3044,"220342,00",Domingos Mourão,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,1385.0,421.0,424.0,8.71,174.62,0.0,70.71,278112.57,242027.44,1300.71,27073.31,42620.42,340798.2,419901.79,0.0,15300.87
3046,"220350,00",Elesbão Veloso,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,12411.0,3971.0,4022.0,51.5,710.17,0.0,588.49,2262166.83,1002413.63,7840.37,511883.84,310897.94,2038287.95,2675921.48,0.0,101669.67
3047,"220360,00",Eliseu Martins,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4688.0,1429.0,1435.0,23.1,388.38,0.0,224.03,877310.98,393714.82,419.09,180352.45,84661.06,743991.57,1003348.35,0.0,42055.47
3048,"220370,00",Esperantina,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22037040] PREFEITURA MUNICIPAL DE ESPERANTINA - PME,27482.0,8082.0,8217.0,66.9,1818.39,1818.39,1275.41,5253077.96,2662428.03,415641.56,526368.87,463548.09,4552138.45,5987791.74,0.0,232815.01
3049,"220375,00",Fartura do Piauí,PI,"2019,00",[22037511] Prefeitura Municipal de Fartura do Piauí - PMFP,3750.0,1250.0,13300.0,30.0,50.0,30.0,0.0,0.0,8100.0,1240.0,987.0,1254.0,12701.0,12701.0,875.0,245.0
3050,"220380,00",Flores do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2593.0,843.0,845.0,15.27,134.09,0.0,119.98,466819.21,299522.85,0.0,135450.39,47700.94,522408.28,648249.82,0.0,19452.59
3052,"220390,00",Floriano,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,57634.0,20117.0,20499.0,225.4,6250.22,5228.95,3554.93,15620131.87,9950515.17,926590.02,2752653.1,3332240.11,18847039.01,23066494.94,0.0,767974.12
3053,"220400,00",Francinópolis,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22040040] Prefeitura Municipal de Francinópolis - PMF,3980.0,1176.0,1179.0,17.77,282.75,0.0,174.61,642624.47,498362.3,8299.35,195694.7,84101.97,844462.19,1051396.41,0.0,28109.66
3054,"220410,00",Francisco Ayres,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2816.0,890.0,908.0,7.6,140.0,0.0,129.0,492469.17,599262.7,0.0,62263.22,23788.14,727076.08,859762.58,0.0,20867.09
3055,"220415,00",Francisco Macedo,PI,"2019,00",[22041511] Prefeitura Municipal de Francisco Macedo - PMFM | [22041540] Prefeitura Municipal de Francisco Macedo - PMFM,2300.0,460.0,470.0,15.0,48.6,48.6,0.0,0.0,75975.64,4300.0,113819.52,0.0,194095.16,194095.16,0.0,0.0
3056,"220420,00",Francisco Santos,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4632.0,1378.0,1378.0,9.5,257.34,0.0,185.91,738908.75,387904.28,0.0,106260.26,87005.4,650787.5,848942.37,0.0,31629.3
3057,"220430,00",Fronteiras,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,8772.0,2398.0,2472.0,17.12,446.05,446.05,335.3,1343707.88,853003.66,0.0,374964.43,369760.97,1714092.31,2074728.11,0.0,58739.9
3058,"220435,00",Geminiano,PI,"2019,00",[22043511] Prefeitura Municipal de Geminiano - PMG | [22043540] Secretária do Meio Ambiente - PM,5442.0,4570.0,4580.0,123.0,290.0,0.0,0.0,0.0,51660.0,0.0,120433.2,0.0,172093.2,172093.2,0.0,0.0
3059,"220440,00",Gilbués,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3936.0,969.0,990.0,34.69,328.8,0.0,162.93,745907.92,377241.51,104.77,242062.04,141845.45,826363.75,1034506.28,0.0,30384.83
3060,"220450,00",Guadalupe,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,10255.0,3134.0,3227.0,69.93,840.02,0.0,519.07,2224550.8,1385050.56,70068.5,384655.77,321995.47,2375894.82,3052136.94,0.0,114835.25
3061,"220455,00",Guaribas,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2510.0,617.0,618.0,10.8,140.57,0.0,82.07,283752.84,110349.93,0.0,407877.26,208354.9,758340.1,930315.84,0.0,16130.1
3062,"220460,00",Hugo Napoleão,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22046040] PREFEITURA MUNICIPAL DE HUGO NAPOLEÃO - PMHN,3854.0,1102.0,1103.0,15.3,238.81,0.0,154.06,598136.99,651449.97,5775.32,104775.28,45532.06,859414.68,1026229.88,0.0,24896.77
3063,"220465,00",Ilha Grande,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22046540] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSURB,8736.0,2386.0,2435.0,35.46,602.05,602.05,352.79,1316668.86,1802813.88,0.0,474726.44,494996.69,2919530.49,3991156.23,0.0,57206.16
3064,"220470,00",Inhuma,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22047040] Prefeitura Municipal de Inhuma - PMI,10376.0,3224.0,3251.0,40.0,634.97,0.0,462.8,1795816.54,1136251.48,0.0,342576.49,184030.23,1826746.11,2332206.71,0.0,78216.32
3065,"220480,00",Ipiranga do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,6066.0,1713.0,1739.0,37.86,431.51,0.0,251.08,1019866.11,414582.58,0.0,285640.78,132626.41,923624.88,1210779.21,0.0,41825.9
3066,"220490,00",Isaías Coelho,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22049040] Prefeitura Municipal de Isaías Coelho - PMIC,2903.0,759.0,760.0,11.0,231.53,0.0,116.54,480917.06,254430.6,0.0,172058.29,48648.68,518545.3,668624.52,0.0,20445.54
3067,"220500,00",Itainópolis,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3924.0,1372.0,1387.0,10.77,292.49,0.0,200.54,838836.41,347620.77,0.0,89487.93,92908.97,608100.89,819277.74,0.0,35167.93
3068,"220510,00",Itaueira,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22051040] Prefeitura Municipal de Itaueira - PMI,7996.0,2432.0,2480.0,19.75,623.6,0.0,362.56,1411600.31,428553.45,0.0,338118.63,187453.41,1088264.7,1488623.11,0.0,62087.31
3069,"220515,00",Jacobina do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22051540] Prefeitura Municipal de Jacobina do Piauí - PMJP,2756.0,926.0,938.0,5.44,154.74,154.74,124.72,460339.68,332330.6,0.0,5618.43,79249.01,455194.66,578059.02,0.0,19329.07
3070,"220520,00",Jaicós,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,9139.0,2846.0,2857.0,42.5,471.4,471.4,389.46,1509753.18,1202866.64,19674.61,256193.69,173692.94,1789288.74,2224871.17,0.0,66454.2
3071,"220525,00",Jardim do Mulato,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,1398.0,417.0,432.0,6.28,106.85,0.0,63.83,257362.73,385231.02,6241.19,29543.0,41883.89,485505.0,563007.34,0.0,11639.35
3072,"220527,00",Jatobá do Piauí,PI,"2019,00",[22052711] Prefeitura Municipal de Jatobá do Piauí - PMJP,4865.0,1470.0,1470.0,119.0,219.0,0.0,0.0,0.0,23952.0,2000.0,45000.0,34020.0,104972.0,104972.0,0.0,0.0
3073,"220530,00",Jerumenha,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22053040] PREFEITURA MUNICIPAL DE JERUMENHA - PMJ,3415.0,912.0,925.0,13.95,221.12,0.0,159.04,581739.66,539148.9,0.0,154350.74,49087.11,800868.98,985300.13,0.0,29321.67
3074,"220535,00",João Costa,PI,"2019,00",[22053511] Prefeitura Municipal de João Costa - PMJC | [22053540] Prefeitura Municipal de João Costa - PMJC,2600.0,1710.0,1720.0,56.3,1835.0,0.0,0.0,0.0,42150.0,1621.15,42384.66,2412.0,89847.81,89967.81,0.0,280.0
3075,"220540,00",Joaquim Pires,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,5951.0,1685.0,1694.0,16.75,356.11,0.0,255.34,979852.39,570127.01,0.0,148757.15,264412.26,1074661.37,1385170.84,0.0,43419.94
3077,"220550,00",José de Freitas,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,26275.0,7157.0,7265.0,87.81,1927.21,0.0,1076.87,4389472.75,3057943.6,109856.32,1218176.52,419534.05,5182306.85,6344374.29,0.0,189752.96
3078,"220551,00",Juazeiro do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22055140] Prefeitura Municipal de Juazeiro do Piaui - PMJPI,1947.0,578.0,580.0,5.13,108.08,0.0,84.9,267288.47,102923.29,1243.75,61115.12,58208.74,251837.32,347421.6,0.0,13926.21
3079,"220552,00",Júlio Borges,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22055240] Prefeitura Municipal de Júlio Borges - PMJB,2084.0,654.0,657.0,7.2,126.51,126.51,95.75,380815.85,113221.82,390.9,232285.45,75344.09,454426.86,576573.54,0.0,15815.28
3080,"220553,00",Jurema,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,858.0,390.0,412.0,7.77,126.55,60.74,99.77,368104.81,281903.94,0.0,130912.8,125539.65,571476.34,673752.5,0.0,14864.69
3081,"220555,00",Lagoa Alegre,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3559.0,894.0,896.0,17.6,236.07,0.0,132.88,528485.66,772031.03,7858.43,135973.7,134901.61,1101939.99,1272579.12,0.0,21741.96
3084,"220558,00",Lagoa do Piauí,PI,"2019,00",[22055811] Prefeitura Municipal de Lagoa do Piauí - PMLP | [22055840] Prefeitura Municipal Lagoa do Piauí - PM,4064.0,3540.0,3678.0,140.0,226.0,0.0,0.0,0.0,75000.0,5000.0,20768.0,39173.0,145000.0,185786.0,0.0,0.0
3085,"220559,00",Lagoa do Sítio,PI,"2019,00",[22055911] Prefeitura Municipal de Lagoa do Sítio - PMLS | [22055940] Prefeitura Municipal de Lagoa do Sítio - PMLS,4520.0,2147.0,2156.0,22.5,235.5,0.0,235.5,157800.0,68400.0,6000.0,80000.0,50000.0,204400.0,204400.0,0.0,0.0
3086,"220554,00",Lagoinha do Piauí,PI,"2019,00",[22055411] Prefeitura Municipal de Lagoinha do Piauí - PMLP | [22055440] Prefeitura Municipal de Lagoinha do Piauí - PMLP,2845.0,1542.0,1542.0,60.0,350.0,0.0,0.0,0.0,35928.0,6500.0,35928.0,32000.0,120356.0,120356.0,0.0,10000.0
3087,"220560,00",Landri Sales,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22056040] Prefeitura Municipal de Landri Sales - PMLS,4856.0,1484.0,1484.0,21.46,304.03,0.0,231.06,954726.24,694720.31,0.0,166605.94,43385.33,1003499.49,1257245.75,0.0,41391.73
3088,"220570,00",Luís Correia,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22057040] Prefeitura Municipal de Luís Correia - PMLC,22743.0,5545.0,5877.0,43.92,4660.99,4660.99,936.34,4358264.37,1894570.39,0.0,467476.35,482105.08,3194569.98,4222635.98,0.0,186172.75
3089,"220580,00",Luzilândia,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,14937.0,4129.0,4218.0,38.15,978.53,978.53,637.2,2461134.97,1821921.4,323931.0,533437.25,330023.38,3237269.84,3930169.59,0.0,112203.04
3091,"220590,00",Manoel Emídio,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4138.0,1196.0,1201.0,16.76,294.07,0.0,177.72,656262.21,532556.7,419.09,189459.41,88160.14,876926.82,1075645.71,0.0,31778.43
3093,"220600,00",Marcos Parente,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4489.0,1432.0,1446.0,35.09,307.44,0.0,214.49,881678.34,409785.75,0.0,155406.68,42462.73,686656.56,932991.19,0.0,37855.1
3095,"220610,00",Matias Olímpio,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,6982.0,1897.0,1898.0,26.01,427.74,32.8,259.09,766353.17,643884.58,0.0,406079.18,271317.93,1435302.14,1706827.12,0.0,38024.33
3096,"220620,00",Miguel Alves,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22062040] Prefeitura Municipal de Miguel Alves - PMMA,11660.0,3044.0,3093.0,31.52,924.4,924.4,494.75,2049739.7,1294845.63,25409.16,348756.13,296196.49,2169834.49,2736668.54,0.0,90511.9
3099,"220640,00",Monsenhor Gil,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,7150.0,2079.0,2107.0,30.5,407.45,0.0,333.45,1366814.73,1128429.97,9173.29,168976.07,180572.45,1608813.59,1984723.92,0.0,60620.11
3100,"220650,00",Monsenhor Hipólito,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4273.0,1358.0,1360.0,9.0,274.65,0.0,180.6,724244.88,696252.84,0.0,257007.75,31838.99,1046150.91,1231204.76,0.0,30714.16
3101,"220660,00",Monte Alegre do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3883.0,1061.0,1112.0,13.96,280.84,0.0,171.48,741243.25,300148.59,104.78,133802.51,60006.05,558547.65,751253.03,0.0,33475.3
3102,"220665,00",Morro Cabeça no Tempo,PI,"2019,00",[22066511] Prefeitura Municipal de Morro Cabeça No Tempo - PMMCT | [22066540] Prefeitura Municipal de Morro Cabeça no Tempo - PMMCT,2564.0,620.0,630.0,10.0,140.38,0.0,0.0,0.0,90000.0,3500.0,5700.0,2500.0,103200.0,103200.0,0.0,0.0
3103,"220667,00",Morro do Chapéu do Piauí,PI,"2019,00",[22066711] Prefeitura Municipal de Morro do Chapéu do Piauí - PMMCP | [22066740] PREFEITURA MUNICIPAL DO MORRO DO CHAPEU DO PIAUI - PMMCP,5535.0,1802.0,1802.0,61.0,375.0,0.0,375.0,37845.39,37157.3,2900.0,37016.0,4085.0,87503.3,87503.3,0.0,6345.0
3104,"220669,00",Murici dos Portelas,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22066940] Prefeitura Municipal de Murici Dos Portelas - PMMP,2098.0,611.0,614.0,8.14,138.2,138.2,80.15,313342.01,110975.57,0.0,105755.96,247710.17,497464.86,789901.15,0.0,13166.47
3105,"220670,00",Nazaré do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3500.0,1047.0,1056.0,19.17,263.53,0.0,174.21,646552.32,182622.74,0.0,169022.66,62968.61,481915.13,684297.11,0.0,33015.05
3106,"220672,00",Nazária,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2211.0,604.0,631.0,14.85,293.82,0.0,95.26,303562.84,346123.94,6397.88,108171.91,76742.43,574407.15,695068.68,0.0,18778.83
3108,"220680,00",Nossa Senhora dos Remédios,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22068040] Prefeitura Municipal de Nossa Senhora Dos Remédios - PMNSR,2907.0,818.0,821.0,19.3,276.29,0.0,125.4,466640.16,318364.13,1646.49,127454.09,179144.73,671328.72,826339.73,0.0,22429.34
3109,"220795,00",Nova Santa Rita,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,1051.0,332.0,332.0,5.78,71.5,0.0,49.6,189092.39,57099.41,0.0,74729.49,42503.48,194010.79,249821.43,0.0,8383.78
3110,"220690,00",Novo Oriente do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4431.0,1453.0,1463.0,10.32,316.93,0.0,215.18,908630.05,460160.19,0.0,168730.29,141866.91,845650.12,1079619.15,0.0,38088.91
3112,"220700,00",Oeiras,PI,"2019,00",[22070011] Serviço Autônomo de Água e Esgoto de Oeiras/PI - SAAE | [22070040] Prefeitura Municipal de Oeiras - PMO,37029.0,9298.0,9382.0,81.81,2093.31,0.0,1108.44,6015570.52,767983.89,68658.24,1429041.21,3116763.52,5382949.74,5382949.74,0.0,502.88
3114,"220720,00",Padre Marcos,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22072040] Prefeitura Municipal de Padre Marcos - PMPM,4738.0,1635.0,1639.0,10.37,256.87,256.87,212.98,769429.33,468473.49,0.0,169348.68,341057.76,1045919.83,1271067.36,0.0,32270.86
3115,"220730,00",Paes Landim,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2862.0,826.0,832.0,11.62,230.49,0.0,124.73,529574.28,589634.52,684.04,125236.98,144079.1,904619.87,1055869.06,0.0,22934.83
3117,"220740,00",Palmeira do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,1844.0,499.0,500.0,4.94,123.43,0.0,76.49,325148.98,275016.52,419.09,76102.03,24822.29,421247.4,504156.78,0.0,13376.97
3118,"220750,00",Palmeirais,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22075040] Prefeitura Municipal de Palmeirais - PMP,9323.0,2569.0,2583.0,68.45,580.61,0.0,391.92,1607220.02,965794.82,6701.55,316081.04,397146.05,1825903.23,2281472.62,0.0,63026.88
3119,"220755,00",Paquetá,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22075540] Prefeitura Municipal de Paquetá - PMP,760.0,221.0,222.0,2.61,62.05,0.0,39.02,199910.09,38300.75,0.0,77848.0,38589.86,170720.58,221523.84,0.0,8688.92
3120,"220760,00",Parnaguá,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22076040] Prefeitura Municipal de Parnaguá - PMP,5077.0,1040.0,1045.0,22.72,223.6,223.6,155.46,543486.68,560188.55,390.9,217629.38,130377.79,969084.03,1181593.7,0.0,26505.75
3121,"220770,00",Parnaíba,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,148331.0,48593.0,49906.0,623.51,9447.59,9447.59,7686.38,36834887.28,22567846.01,2825161.11,8057355.0,6036392.52,43288778.75,53431404.44,0.0,1870450.91
3122,"220775,00",Passagem Franca do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3077.0,695.0,714.0,8.81,182.1,0.0,111.65,453436.86,506783.37,8373.59,52575.24,90139.56,698383.27,819074.14,0.0,20572.12
3123,"220777,00",Patos do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,2495.0,807.0,811.0,8.71,166.2,166.2,107.66,381171.65,140370.95,0.0,1074100.18,456308.89,1705724.67,1836984.45,0.0,16594.08
3125,"220780,00",Paulistana,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,14749.0,4836.0,5075.0,31.46,756.31,756.31,682.52,2814508.37,1324608.27,228633.11,512261.08,490815.07,2805629.81,3480837.81,0.0,125257.62
3126,"220785,00",Pavussu,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22078540] Prefeitura Municipal de Pavussu - PMP,2708.0,795.0,795.0,6.51,303.89,0.0,114.06,411047.63,361346.66,0.0,98868.04,22635.64,520549.34,640376.99,0.0,18454.97
3127,"220790,00",Pedro II,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,29581.0,8508.0,8633.0,96.78,1557.93,1191.89,1165.19,4389218.71,1505250.93,157270.82,1155140.75,694857.91,3917419.02,5534394.67,0.0,191182.94
3129,"220800,00",Picos,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,77188.0,23697.0,24988.0,120.0,7389.11,0.0,3799.94,20204044.83,10204157.82,538311.07,4377110.72,3138564.73,20500214.96,24901319.89,0.0,1067119.58
3130,"220810,00",Pimenteiras,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,6197.0,1766.0,1786.0,25.4,444.58,0.0,275.76,1112349.85,307335.67,0.0,130445.48,106774.42,643423.47,959414.02,0.0,49047.29
3131,"220820,00",Pio IX,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,7455.0,2373.0,2417.0,20.31,372.82,372.82,313.95,1298552.13,550992.96,0.0,3812.01,250438.02,906357.5,1241852.22,0.0,53432.66
3132,"220830,00",Piracuruca,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22083040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA,26046.0,7894.0,8028.0,105.6,1527.16,620.33,1171.23,4807949.57,2867073.5,159039.99,721636.25,606177.98,4829030.3,6104110.45,0.0,211537.58
3133,"220840,00",Piripiri,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,58683.0,17459.0,17735.0,179.0,4210.09,2856.13,2609.87,9585798.0,7167916.73,746273.27,1813755.56,2999771.29,14425420.38,17508443.51,0.0,496550.61
3134,"220850,00",Porto,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA | [22085040] Prefeitura Municipal de Porto - PMP,7984.0,2055.0,2087.0,27.02,474.26,474.26,181.26,867842.6,768923.28,121100.08,376823.45,282882.41,1653510.22,2394673.84,0.0,38227.2
3136,"220860,00",Prata do Piauí,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3027.0,935.0,943.0,13.43,149.75,0.0,138.7,617600.87,328788.12,8351.9,47417.87,85188.25,523837.77,680223.32,0.0,26852.64
3139,"220880,00",Regeneração,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,11989.0,3243.0,3280.0,30.4,916.65,0.0,476.3,1832157.02,565370.53,5290.63,492693.9,171929.08,1403014.16,1945586.61,0.0,84474.88
3140,"220885,00",Riacho Frio,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,3280.0,909.0,911.0,5.96,177.1,0.0,131.6,483324.72,160126.02,390.88,57590.11,54406.73,315841.2,450383.76,0.0,21266.63
3142,"220890,00",Ribeiro Gonçalves,PI,"2019,00",[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,4446.0,1282.0,1287.0,21.86,452.18,0.0,208.07,1208907.8,226500.71,0.0,255114.84,158296.69,738174.84,994863.46,0.0,56519.38
